DATA (YYYY-MM-DD),HORA (UTC),"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",Unnamed: 19
2018-10-07,10:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-07,11:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-07,12:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-07,13:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-07,14:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-07,15:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-07,16:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-07,17:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-07,18:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-07,19:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-07,20:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-07,21:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-07,22:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-07,23:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-28,00:00,0,"994,7","994,7","993,4",0,"25,7",-9999,"26,9","25,7",-9999,-9999,-9999,-9999,-9999,119,"4,6",1,
2018-10-28,01:00,0,"995,5","995,5","994,7",0,"25,3",-9999,"25,7","25,1",-9999,-9999,-9999,-9999,-9999,33,"2,3","1,3",
2018-10-28,02:00,0,"996,7","996,7","995,5",0,"24,7",-9999,"25,5","24,6",-9999,-9999,-9999,-9999,-9999,114,"2,2",0,
2018-10-28,03:00,0,"997,1","997,2","996,7",0,"24,1",-9999,"24,7","24,1",-9999,-9999,-9999,-9999,-9999,156,1,",2",
2018-10-28,04:00,0,"997,2","997,3","997,1",0,"23,9",-9999,"24,2","23,9",-9999,-9999,-9999,-9999,-9999,18,",9",",2",
2018-10-28,05:00,0,"996,3","997,2","996,3",0,"23,9",-9999,24,"23,9",-9999,-9999,-9999,-9999,-9999,79,"1,1",0,
2018-10-28,06:00,0,996,"996,3","995,9",0,"23,9",-9999,24,"23,9",-9999,-9999,-9999,-9999,-9999,88,2,",2",
2018-10-28,07:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-28,08:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-28,09:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-28,10:00,0,"996,2","996,2","995,7",0,"23,7",-9999,"23,7","23,4",-9999,-9999,-9999,-9999,-9999,108,"1,1",",2",
2018-10-28,11:00,0,"996,2","996,2",996,"74,1","24,1",-9999,"24,1","23,6",-9999,-9999,-9999,-9999,-9999,143,"2,9",",9",
2018-10-28,12:00,0,"997,1","997,1","996,2","433,3","25,1",-9999,"25,1","24,1",-9999,-9999,-9999,-9999,-9999,93,"2,8",",7",
2018-10-28,13:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-28,14:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,
2018-10-28,15:00,0,"997,3","997,6","997,3","2963,5","30,7",-9999,"31,1","29,1",-9999,-9999,-9999,-9999,-9999,97,4,"1,5",
2018-10-28,16:00,0,"996,7","997,3","996,7",3444,"31,6",-9999,"32,1","30,6",-9999,-9999,-9999,-9999,-9999,91,"4,3","1,2",
2018-10-28,17:00,0,"995,5","996,7","995,5","3662,5","32,2",-9999,"32,9","31,3",-9999,-9999,-9999,-9999,-9999,54,"3,8","1,6",
2018-10-28,18:00,0,"993,8","995,5","993,8",3517,"33,3",-9999,"33,6","32,1",-9999,-9999,-9999,-9999,-9999,125,"3,5",",9",
2018-10-28,19:00,0,"992,3","993,8","992,3",2445,33,-9999,"33,9","32,3",-9999,-9999,-9999,-9999,-9999,36,"3,7","1,3",
2018-10-28,20:00,0,"991,6","992,3","991,6","2525,3",33,-9999,"33,9","32,9",-9999,-9999,-9999,-9999,-9999,45,"4,4","1,2",
2018-10-28,21:00,0,"991,8","991,8","991,4","1529,2","28,7",-9999,"33,2","28,7",-9999,-9999,-9999,-9999,-9999,22,"8,5","2,6",
2018-10-28,22:00,2,"992,4","992,5","991,5","271,8","27,1",-9999,"28,7","26,1",-9999,-9999,-9999,-9999,-9999,108,"7,1",",9",
2018-10-28,23:00,0,"993,2","993,2","992,3","59,5","26,5",-9999,"27,1","26,5",-9999,-9999,-9999,-9999,-9999,44,"3,5",",7",
